,isic_id,sample_probability
1207,ISIC_0024451,9.593434219759894e-06
1208,ISIC_0024455,6.61011113332107e-06
1209,ISIC_0024456,9.186935704867546e-06
1210,ISIC_0024458,2.1256038502870486e-05
1211,ISIC_0024460,1.2460441262231154e-05
1212,ISIC_0024462,1.8067634556768352e-05
1213,ISIC_0024464,1.2905453819449389e-05
1214,ISIC_0024465,5.9563633817289255e-06
1215,ISIC_0024466,1.1175858329491137e-05
1216,ISIC_0024467,3.61352826692805e-05
1217,ISIC_0024469,4.0299568437674404e-06
1218,ISIC_0024473,2.1256041640568944e-05
1219,ISIC_0024474,3.387681955827047e-05
1220,ISIC_0024476,1.485011477155081e-05
1221,ISIC_0024478,2.3669393577830905e-06
1222,ISIC_0024479,3.216789987728948e-06
1223,ISIC_0024480,1.4263926774954269e-05
1224,ISIC_0024483,4.75464166915214e-06
1225,ISIC_0024484,1.0950082704648834e-05
1226,ISIC_0024485,3.7381312999857896e-06
1227,ISIC_0024486,1.5268426123595936e-05
1228,ISIC_0024487,4.8395450695524754e-06
1229,ISIC_0024488,3.857858822415089e-06
1230,ISIC_0024491,4.972743377539956e-06
1231,ISIC_0024492,8.212563478470554e-06
1232,ISIC_0024493,4.169454090072486e-05
1233,ISIC_0024497,1.2318844990784713e-05
1234,ISIC_0024499,3.0884852314648865e-06
1235,ISIC_0024500,1.594203093484252e-05
1236,ISIC_0024501,9.0338200545344e-05
1237,ISIC_0024502,1.4649438260831968e-05
1238,ISIC_0024503,1.9358183703780693e-05
1239,ISIC_0024506,4.3362324720283346e-05
1240,ISIC_0024507,2.007515343129694e-05
1241,ISIC_0024508,9.679091302362994e-06
1242,ISIC_0024509,1.4649433952531132e-05
1243,ISIC_0024510,2.779636867280811e-05
1244,ISIC_0024512,9.85507435384886e-05
1245,ISIC_0024513,9.85507307160507e-06
1246,ISIC_0024514,4.733878352786719e-06
1247,ISIC_0024518,1.4078676667114087e-05
1248,ISIC_0024519,4.353648193378702e-06
1249,ISIC_0024520,4.713297148752236e-05
1250,ISIC_0024521,3.5542893715015817e-06
1251,ISIC_0024523,4.121894126878779e-06
1252,ISIC_0024524,4.593467478264165e-06
1253,ISIC_0024526,1.3220225401064453e-05
1254,ISIC_0024527,4.75464166915214e-06
1255,ISIC_0024528,1.2446132289798643e-06
1256,ISIC_0024529,1.777144582725949e-05
1257,ISIC_0024530,3.844177498284522e-06
1258,ISIC_0024531,1.3220225401064453e-05
1259,ISIC_0024532,1.67035191139688e-06
1260,ISIC_0024533,6.570049626859925e-06
1261,ISIC_0024534,2.0453926482439465e-05
1262,ISIC_0024535,6.376813223591489e-05
1263,ISIC_0024536,3.496962332453864e-06
1264,ISIC_0024538,5.447529785809613e-06
1265,ISIC_0024540,6.022545173031241e-05
1266,ISIC_0024541,6.376813093321501e-05
1267,ISIC_0024542,1.507730610893184e-06
1268,ISIC_0024543,1.1912727756754454e-05
1269,ISIC_0024544,2.9458107464116157e-06
1270,ISIC_0024548,1.2045091954014499e-05
1271,ISIC_0024549,1.606012318732732e-06
1272,ISIC_0024551,1.3722254825064133e-05
1273,ISIC_0024555,4.995659513163951e-06
1274,ISIC_0024556,1.7771445779238613e-06
1275,ISIC_0024557,3.2850252454827915e-05
1276,ISIC_0024558,9.42659297679844e-06
1277,ISIC_0024559,0.00018067640160166008
1278,ISIC_0024560,0.00027101459498173996
1279,ISIC_0024561,4.015029841315596e-05
1280,ISIC_0024563,6.993924662182274e-06
1281,ISIC_0024565,5.705570031709291e-05
1282,ISIC_0024566,5.0421323267972275e-06
1283,ISIC_0024567,1.7484808986387656e-05
1284,ISIC_0024568,3.61352826692805e-05
1285,ISIC_0024569,2.9619072900209174e-06
1286,ISIC_0024570,3.687272752328437e-06
1287,ISIC_0024574,3.857858822415089e-06
1288,ISIC_0024576,9.033818548872125e-05
1289,ISIC_0024577,7.912834670036983e-06
1290,ISIC_0024578,7.634212858201798e-06
1291,ISIC_0024580,0.00015486546593705515
1292,ISIC_0024583,7.912834773648575e-06
1293,ISIC_0024584,3.764091571255172e-06
1294,ISIC_0024585,6.376814183219639e-06
1295,ISIC_0024587,0.00036135273080345123
1296,ISIC_0024588,1.7484808986387656e-05
1297,ISIC_0024589,3.7381312999857896e-06
1298,ISIC_0024591,4.713297097242361e-05
1299,ISIC_0024593,0.00013550726578259544
1300,ISIC_0024594,1.032436631860114e-05
1301,ISIC_0024596,3.097309391006057e-05
1302,ISIC_0024597,2.1681161752904238e-05
1303,ISIC_0024598,4.169454714864059e-05
1304,ISIC_0024599,9.855073303807694e-05
1305,ISIC_0024600,3.5659806375970153e-06
1306,ISIC_0024601,1.5268428467673793e-05
1307,ISIC_0024603,2.8527852026894164e-05
1308,ISIC_0024604,1.9018564827774138e-05
1309,ISIC_0024605,0.000271014502583113
1310,ISIC_0024606,9.855072672352414e-05
1311,ISIC_0024607,1.7771448977885455e-05
1312,ISIC_0024608,2.581091158481406e-05
1313,ISIC_0024609,1.3722254825064133e-05
1314,ISIC_0024610,1.1912728364364279e-05
1315,ISIC_0024611,4.839546336078638e-06
1316,ISIC_0024613,2.1681161927224218e-05
1317,ISIC_0024614,8.403552576992241e-06
1318,ISIC_0024615,8.535892877366926e-06
1319,ISIC_0024616,3.5542893715015817e-06
1320,ISIC_0024617,0.000271014516708217
1321,ISIC_0024618,2.0847272619357047e-05
1322,ISIC_0024619,5.735758121663364e-06
1323,ISIC_0024620,8.403552540608801e-06
1324,ISIC_0024621,3.662358972363009e-06
1325,ISIC_0024622,5.559273164221944e-06
1326,ISIC_0024625,1.806763927043752e-05
1327,ISIC_0024627,4.498166912301473e-06
1328,ISIC_0024628,3.542674513317639e-06
1329,ISIC_0024629,1.5942030897910747e-05
1330,ISIC_0024631,2.7101454116643696e-05
1331,ISIC_0024633,0.00018067638369360925
1332,ISIC_0024636,1.9358182007327748e-05
1333,ISIC_0024637,7.580827143263708e-06
1334,ISIC_0024638,1.50563655723823e-05
1335,ISIC_0024639,9.855074780587774e-05
1336,ISIC_0024641,3.738131250606184e-05
1337,ISIC_0024642,4.7546417589300975e-06
1338,ISIC_0024645,1.2318844990784713e-05
1339,ISIC_0024648,3.857858822415089e-06
1340,ISIC_0024649,2.22599217166699e-06
1341,ISIC_0024650,4.516909274436063e-05
1342,ISIC_0024651,2.045392878989915e-05
1343,ISIC_0024653,0.00036135272331537955
1344,ISIC_0024655,1.67035191139688e-06
1345,ISIC_0024656,1.1411142366859327e-05
1346,ISIC_0024657,6.302664535032164e-06
1347,ISIC_0024658,4.927537536184727e-05
1348,ISIC_0024659,2.587251078415702e-06
1349,ISIC_0024660,6.949091896702539e-06
1350,ISIC_0024661,2.644044453328427e-06
1351,ISIC_0024663,8.535892877366926e-06
1352,ISIC_0024664,2.6505091638399833e-06
1353,ISIC_0024667,2.779636867280811e-05
1354,ISIC_0024668,7.227054279002478e-05
1355,ISIC_0024670,9.426595323512411e-06
1356,ISIC_0024671,1.1292272411732995e-05
1357,ISIC_0024674,5.447528773189222e-06
1358,ISIC_0024677,5.797103115183379e-06
1359,ISIC_0024678,2.8527841801239843e-05
1360,ISIC_0024680,1.0950082704648834e-05
1361,ISIC_0024681,4.839546336078638e-06
1362,ISIC_0024682,1.90185643954788e-05
1363,ISIC_0024683,4.83954631817184e-06
1364,ISIC_0024684,2.1256038502870486e-05
1365,ISIC_0024685,2.356648317097076e-05
1366,ISIC_0024686,1.777144582725949e-05
1367,ISIC_0024687,9.033819333929775e-05
1368,ISIC_0024689,1.4649435982610523e-05
1369,ISIC_0024690,3.1790562352098723e-06
1370,ISIC_0024691,4.0150305921558695e-05
1371,ISIC_0024692,1.0733249377416588e-05
1372,ISIC_0024693,1.2045091954014499e-05
1373,ISIC_0024694,1.8690658358862153e-05
1374,ISIC_0024695,9.426593268388305e-06
1375,ISIC_0024697,0.0001548654562622681
1376,ISIC_0024698,3.613526665773281e-06
1377,ISIC_0024699,2.125604426214578e-06
1378,ISIC_0024703,5.16218169763252e-05
1379,ISIC_0024704,1.032436631860114e-05
1380,ISIC_0024712,2.6505091638399833e-06
1381,ISIC_0024713,1.935818316731134e-05
1382,ISIC_0024714,1.8690659066631989e-06
1383,ISIC_0024715,8.403552540608801e-06
1384,ISIC_0024716,6.6506623475334914e-06
1385,ISIC_0024717,1.2045091954014499e-05
1386,ISIC_0024718,0.0002710145966170395
1387,ISIC_0024719,9.426595323512411e-06
1388,ISIC_0024720,0.00013550725757393683
1389,ISIC_0024721,1.6425126039180608e-05
1390,ISIC_0024722,4.015030420319965e-05
1391,ISIC_0024723,6.376812896069532e-05
1392,ISIC_0024724,7.743273745431346e-05
1393,ISIC_0024725,8.338907671556643e-06
1394,ISIC_0024727,1.90185643954788e-05
1395,ISIC_0024728,6.61011113332107e-06
1396,ISIC_0024730,5.956362971186093e-06
1397,ISIC_0024731,8.030060932330778e-06
1398,ISIC_0024734,6.45272909476283e-06
1399,ISIC_0024735,2.898551660993383e-06
1400,ISIC_0024736,7.580827922774443e-06
1401,ISIC_0024737,7.743274246957855e-05
1402,ISIC_0024738,8.959159771617711e-06
1403,ISIC_0024742,2.779636867280811e-05
1404,ISIC_0024744,1.8067637097744252e-05
1405,ISIC_0024745,0.0001548654715617243
1406,ISIC_0024746,4.336232756738241e-05
1407,ISIC_0024749,2.3065069430258638e-05
1408,ISIC_0024750,2.4637686951469428e-05
1409,ISIC_0024751,1.0324363706519622e-05
1410,ISIC_0024752,0.00021681163030527352
1411,ISIC_0024753,2.751416816915368e-06
1412,ISIC_0024754,7.324717554286004e-06
1413,ISIC_0024755,8.403551841874608e-06
1414,ISIC_0024757,0.00021681163030527352
1415,ISIC_0024759,3.3090906854065544e-06
1416,ISIC_0024762,3.1790562352098723e-06
1417,ISIC_0024764,2.1681161927224218e-05
1418,ISIC_0024765,2.3669393577830905e-06
1419,ISIC_0024766,3.985508183325938e-06
1420,ISIC_0024768,4.839546336078638e-06
1421,ISIC_0024769,0.00015486545413191067
1422,ISIC_0024775,1.5268428467673793e-05
1423,ISIC_0024776,0.00012045088772504256
1424,ISIC_0024777,1.5268425716403593e-05
1425,ISIC_0024778,8.959159771617711e-06
1426,ISIC_0024779,2.6440443811100085e-05
1427,ISIC_0024780,2.63120986275029e-06
1428,ISIC_0024781,7.743272035178628e-05
1429,ISIC_0024783,2.1681161317191364e-05
1430,ISIC_0024784,1.809780009790743e-06
1431,ISIC_0024785,4.593467478264165e-06
1432,ISIC_0024788,2.587251078415702e-06
1433,ISIC_0024789,2.0847272619357047e-05
1434,ISIC_0024790,2.779636476576039e-05
1435,ISIC_0024791,1.1411142366859327e-05
1436,ISIC_0024793,3.387681781081684e-05
1437,ISIC_0024794,2.63120986275029e-06
1438,ISIC_0024796,6.376813093321501e-05
1439,ISIC_0024797,5.705569405889871e-05
1440,ISIC_0024798,3.613526665773281e-06
1441,ISIC_0024801,1.0733250114449363e-05
1442,ISIC_0024802,4.169454940639745e-05
1443,ISIC_0024803,0.00013550730791027447
1444,ISIC_0024804,6.570049626859925e-06
1445,ISIC_0024807,3.2850249268625915e-05
1446,ISIC_0024808,2.356648398309034e-05
1447,ISIC_0024809,5.420291364985812e-05
1448,ISIC_0024810,0.00010840581138294925
1449,ISIC_0024811,7.79897983536221e-06
1450,ISIC_0024812,1.9018565366046578e-05
1451,ISIC_0024813,3.871636863923428e-05
1452,ISIC_0024815,8.212561957295644e-06
1453,ISIC_0024816,3.5542893715015817e-06
1454,ISIC_0024817,3.857858822415089e-06
1455,ISIC_0024818,2.6505091638399833e-06
1456,ISIC_0024819,2.409018495690439e-05
1457,ISIC_0024820,2.0847272864131486e-05
1458,ISIC_0024821,2.6505091638399833e-06
1459,ISIC_0024822,0.00018067634435217053
1460,ISIC_0024824,3.387681868857277e-05
1461,ISIC_0024826,1.095008285457698e-05
1462,ISIC_0024827,4.63272772035124e-06
1463,ISIC_0024828,8.212561957295644e-06
1464,ISIC_0024830,6.022545699248085e-05
1465,ISIC_0024831,7.634212858201798e-06
1466,ISIC_0024834,8.338910104607072e-05
1467,ISIC_0024835,1.4263926207296937e-05
1468,ISIC_0024836,9.265453830015851e-06
1469,ISIC_0024837,5.956362971186093e-06
1470,ISIC_0024838,3.207272518168319e-06
1471,ISIC_0024840,1.8373868234994153e-05
1472,ISIC_0024841,5.5309093156359946e-06
1473,ISIC_0024842,8.338908646469441e-05
1474,ISIC_0024844,0.0002168116582280113
1475,ISIC_0024846,5.089474849417437e-06
1476,ISIC_0024847,3.738131684247888e-05
1477,ISIC_0024849,5.447529785809613e-06
1478,ISIC_0024852,9.94548803176907e-06
1479,ISIC_0024854,9.855076277241596e-05
1480,ISIC_0024855,0.0005420291129323276
1481,ISIC_0024856,4.593467478264165e-06
1482,ISIC_0024857,4.301817722670727e-06
1483,ISIC_0024858,3.970909358608571e-06
1484,ISIC_0024859,2.2584549249788645e-05
1485,ISIC_0024860,1.548654541319107e-05
1486,ISIC_0024861,9.766290851948955e-06
1487,ISIC_0024862,1.4649435484657504e-05
1488,ISIC_0024863,0.00015486546593705515
1489,ISIC_0024866,1.1292274099988744e-05
1490,ISIC_0024868,4.995659616251543e-06
1491,ISIC_0024869,4.301817722670727e-06
1492,ISIC_0024870,4.5169094411080286e-05
1493,ISIC_0024872,1.4263926207296937e-05
1494,ISIC_0024873,1.4263926207296937e-05
1495,ISIC_0024874,2.1681161927224218e-05
1496,ISIC_0024876,4.63272772035124e-06
1497,ISIC_0024878,1.1061818631271992e-05
1498,ISIC_0024879,2.8527846813773017e-05
1499,ISIC_0024882,2.7444513089196933e-06
1500,ISIC_0024884,3.0536851432807195e-06
1501,ISIC_0024887,1.355072672491848e-05
1502,ISIC_0024888,9.855075321985443e-05
1503,ISIC_0024889,1.231884253168362e-05
1504,ISIC_0024891,0.0005420292796145877
1505,ISIC_0024892,1.2605331684321351e-05
1506,ISIC_0024894,5.162182297806151e-05
1507,ISIC_0024895,2.581091158481406e-05
1508,ISIC_0024896,3.542674513317639e-06
1509,ISIC_0024899,0.00036135273119046246
1510,ISIC_0024901,2.921989446237945e-06
1511,ISIC_0024902,3.3876812491624516e-05
1512,ISIC_0024903,6.650663136439487e-06
1513,ISIC_0024905,9.109734487274065e-06
1514,ISIC_0024906,3.613526665773281e-06
1515,ISIC_0024907,4.7546417589300975e-06
1516,ISIC_0024908,6.376812435406068e-05
1517,ISIC_0024912,2.3669393577830905e-06
1518,ISIC_0024914,7.528182689962721e-06
1519,ISIC_0024916,5.705570396160486e-05
1520,ISIC_0024917,7.912834670036983e-06
1521,ISIC_0024919,1.0733249377416588e-05
1522,ISIC_0024920,1.935818316731134e-05
1523,ISIC_0024921,2.779636867280811e-05
1524,ISIC_0024922,9.855076277241596e-05
1525,ISIC_0024924,9.94548831068491e-06
1526,ISIC_0024926,1.2045091954014499e-05
1527,ISIC_0024927,9.766290851948955e-06
1528,ISIC_0024928,5.705570541095158e-05
1529,ISIC_0024933,9.265453830015851e-06
1530,ISIC_0024934,0.00013550725213204432
1531,ISIC_0024935,1.2605326952650613e-05
1532,ISIC_0024936,0.0010840585932275766
1533,ISIC_0024937,4.733878352786719e-06
1534,ISIC_0024938,3.7381319237470734e-05
1535,ISIC_0024939,3.5659806375970153e-06
1536,ISIC_0024941,3.3253317116364365e-06
1537,ISIC_0024942,2.3065066714929314e-05
1538,ISIC_0024944,2.3065066468958027e-05
1539,ISIC_0024945,0.00027101454479910636
1540,ISIC_0024950,6.302663359166681e-06
1541,ISIC_0024953,1.971014855049318e-05
1542,ISIC_0024954,4.353647493432349e-06
1543,ISIC_0024955,9.42659297679844e-06
1544,ISIC_0024956,1.8373867578484323e-05
1545,ISIC_0024957,1.1411142366859327e-05
1546,ISIC_0024959,2.277433143291106e-06
1547,ISIC_0024960,4.8395450695524754e-06
1548,ISIC_0024963,3.613526665773281e-06
1549,ISIC_0024964,7.634212858201798e-06
1550,ISIC_0024965,6.230219324235921e-06
1551,ISIC_0024966,4.8395450695524754e-06
1552,ISIC_0024968,1.2180430202724419e-05
1553,ISIC_0024969,2.9298868700685004e-05
1554,ISIC_0024974,6.861127221885638e-06
1555,ISIC_0024975,6.022544812542378e-05
1556,ISIC_0024976,6.056190196565267e-06
1557,ISIC_0024977,2.3065066714929314e-05
1558,ISIC_0024978,3.857858822415089e-06
1559,ISIC_0024979,1.3550728522802442e-05
1560,ISIC_0024980,3.738131241318894e-05
1561,ISIC_0024983,8.403551841874608e-06
1562,ISIC_0024985,2.9298867096922915e-05
1563,ISIC_0024986,4.535809360979606e-06
1564,ISIC_0024988,2.1681161927224218e-05
1565,ISIC_0024989,1.7771445779238613e-06
1566,ISIC_0024990,1.935818316731134e-05
1567,ISIC_0024991,5.705570541095158e-05
1568,ISIC_0024992,4.479579445721715e-06
1569,ISIC_0024993,4.995659513163951e-06
1570,ISIC_0024995,1.693840977913524e-05
1571,ISIC_0024996,1.9358183703780693e-05
1572,ISIC_0024998,4.5169095208098994e-05
1573,ISIC_0025000,2.4920880091595813e-06
1574,ISIC_0025001,2.6505091638399833e-06
1575,ISIC_0025002,1.3550728522802442e-05
1576,ISIC_0025003,1.971014855049318e-05
1577,ISIC_0025004,8.40355295356063e-06
1578,ISIC_0025006,5.797103115183379e-06
1579,ISIC_0025007,6.570049626859925e-06
1580,ISIC_0025008,1.90185643954788e-05
1581,ISIC_0025009,2.6505091638399833e-06
1582,ISIC_0025010,6.37681405773006e-05
1583,ISIC_0025011,2.898551660993383e-06
1584,ISIC_0025012,9.509281922548574e-06
1585,ISIC_0025013,1.2318844990784713e-05
1586,ISIC_0025014,1.548654541319107e-05
1587,ISIC_0025015,1.9051989268780116e-06
1588,ISIC_0025017,3.188406350816183e-05
1589,ISIC_0025020,3.3983015364755728e-06
1590,ISIC_0025021,2.8831337790746543e-06
1591,ISIC_0025022,9.855074236164779e-05
1592,ISIC_0025023,1.0733249377416588e-05
1593,ISIC_0025024,2.125604426214578e-06
1594,ISIC_0025025,2.4090185426955875e-05
1595,ISIC_0025026,1.2605329714816e-05
1596,ISIC_0025027,2.1381819050584915e-06
1597,ISIC_0025028,3.285025077046622e-05
1598,ISIC_0025034,9.265454921920128e-06
1599,ISIC_0025036,3.3050559811670347e-06
1600,ISIC_0025037,3.6135279452327956e-05
1601,ISIC_0025039,9.855074780587774e-05
1602,ISIC_0025041,1.485011477155081e-05
1603,ISIC_0025042,2.581091158481406e-05
1604,ISIC_0025043,4.7546417589300975e-06
1605,ISIC_0025044,1.7207276093926963e-05
1606,ISIC_0025045,4.353648193378702e-06
1607,ISIC_0025047,0.001084058416911528
1608,ISIC_0025048,1.3722257441132014e-05
1609,ISIC_0025049,5.4202911293232756e-05
1610,ISIC_0025050,9.855075934176064e-06
1611,ISIC_0025051,1.2753626841020122e-05
1612,ISIC_0025052,8.212563478470554e-06
1613,ISIC_0025053,3.387681955827047e-05
1614,ISIC_0025054,1.2180430202724419e-05
1615,ISIC_0025055,1.777144582725949e-05
1616,ISIC_0025056,4.267945897482834e-06
1617,ISIC_0025057,3.738131813326397e-05
1618,ISIC_0025058,4.905240075799619e-06
1619,ISIC_0025059,3.2850252454827915e-05
1620,ISIC_0025060,6.993924662182274e-06
1621,ISIC_0025061,4.01502983816189e-05
1622,ISIC_0025062,5.956362971186093e-06
1623,ISIC_0025065,1.0131384627718635e-05
1624,ISIC_0025067,5.447529785809613e-06
1625,ISIC_0025070,4.0150305921558695e-05
1626,ISIC_0025071,3.6872723688253468e-06
1627,ISIC_0025072,1.2045089979020607e-05
1628,ISIC_0025073,3.7510659514697e-06
1629,ISIC_0025074,0.00010840581138294925
1630,ISIC_0025077,1.095008285457698e-05
1631,ISIC_0025078,5.9563633817289255e-06
1632,ISIC_0025079,3.687272752328437e-06
1633,ISIC_0025080,3.970909358608571e-06
1634,ISIC_0025082,9.186935423109831e-06
1635,ISIC_0025084,5.065691542360192e-06
1636,ISIC_0025087,6.861127221885638e-06
1637,ISIC_0025088,7.324718839935568e-06
1638,ISIC_0025090,1.720727601233967e-05
1639,ISIC_0025091,1.8067637097744252e-05
1640,ISIC_0025092,6.993924235409319e-06
1641,ISIC_0025093,4.07540658528033e-06
1642,ISIC_0025094,0.00010840581296946196
1643,ISIC_0025095,9.426595323512411e-06
1644,ISIC_0025096,2.7101452743067913e-05
1645,ISIC_0025098,2.8831337790746543e-06
1646,ISIC_0025100,0.00021681162257185406
1647,ISIC_0025101,5.162181140718449e-05
1648,ISIC_0025104,1.5056365055339135e-05
1649,ISIC_0025106,9.345328301673673e-06
1650,ISIC_0025107,1.1292272411732995e-05
1651,ISIC_0025108,4.63272772035124e-06
1652,ISIC_0025109,5.089474926185456e-06
1653,ISIC_0025110,1.4850111778915934e-05
1654,ISIC_0025111,6.61011113332107e-06
1655,ISIC_0025112,6.81797749621373e-06
1656,ISIC_0025114,4.713297097242361e-05
1657,ISIC_0025115,4.972743377539956e-06
1658,ISIC_0025116,7.039338385838664e-06
1659,ISIC_0025117,2.6505091638399833e-06
1660,ISIC_0025118,1.806763927043752e-05
1661,ISIC_0025119,3.857858822415089e-06
1662,ISIC_0025120,4.995659511608441e-06
1663,ISIC_0025122,2.0453929945128467e-05
1664,ISIC_0025123,0.00015486545562765557
1665,ISIC_0025124,6.61011113332107e-06
1666,ISIC_0025125,3.687272752328437e-06
1667,ISIC_0025126,2.3065066714929314e-05
1668,ISIC_0025129,3.7510659514697e-06
1669,ISIC_0025133,1.960322382890661e-06
1670,ISIC_0025134,2.026277107834585e-06
1671,ISIC_0025135,1.3722254825064133e-05
1672,ISIC_0025137,5.559271882340279e-06
1673,ISIC_0025138,6.993924662182274e-06
1674,ISIC_0025139,2.2822280045508538e-06
1675,ISIC_0025141,5.211818393580074e-06
1676,ISIC_0025142,9.855074780587774e-05
1677,ISIC_0025143,1.231884253168362e-05
1678,ISIC_0025146,3.0536851432807195e-06
1679,ISIC_0025147,3.857858822415089e-06
1680,ISIC_0025148,8.403552540608801e-06
1681,ISIC_0025149,4.336232790616369e-05
1682,ISIC_0025150,7.634212858201798e-06
1683,ISIC_0025151,4.353647493432349e-06
1684,ISIC_0025152,3.613526665773281e-06
1685,ISIC_0025156,1.837387104668758e-05
1686,ISIC_0025158,1.2753626841020122e-05
1687,ISIC_0025159,6.022545908247135e-06
1688,ISIC_0025160,1.4850111778915934e-05
1689,ISIC_0025161,0.0010840581146233396
1690,ISIC_0025162,6.993924235409319e-06
1691,ISIC_0025163,1.0840581114191541e-05
1692,ISIC_0025164,5.989272652341671e-06
1693,ISIC_0025165,4.535809360979606e-06
1694,ISIC_0025166,4.927537536184727e-05
1695,ISIC_0025167,1.3722257441132014e-05
1696,ISIC_0025168,0.000216811610903247
1697,ISIC_0025169,4.5169094411080286e-05
1698,ISIC_0025170,9.033820986065006e-05
1699,ISIC_0025171,2.159478631468451e-06
1700,ISIC_0025172,4.535809360979606e-06
1701,ISIC_0025173,9.855073297052665e-05
1702,ISIC_0025174,0.0001806763466784319
1703,ISIC_0025175,4.8395450695524754e-06
1704,ISIC_0025176,2.1381819050584915e-06
1705,ISIC_0025177,2.3983586815066974e-06
1706,ISIC_0025179,1.0950082704648834e-05
1707,ISIC_0025181,1.2753626841020122e-05
1708,ISIC_0025183,3.871636520945197e-05
1709,ISIC_0025184,0.00018067634266209813
1710,ISIC_0025185,8.403551841874608e-06
1711,ISIC_0025186,9.426595323512411e-06
1712,ISIC_0025187,3.2167903848126393e-06
1713,ISIC_0025189,4.972743377539956e-06
1714,ISIC_0025190,2.030071426826489e-06
1715,ISIC_0025191,9.855075934176064e-06
1716,ISIC_0025192,2.3065066468958027e-05
1717,ISIC_0025193,2.6505091638399833e-06
1718,ISIC_0025194,4.972743377539956e-06
1719,ISIC_0025198,2.409017926295262e-05
1720,ISIC_0025200,5.447529785809613e-06
1721,ISIC_0025201,1.1292274099988744e-05
1722,ISIC_0025202,7.4250552238068024e-06
1723,ISIC_0025203,2.1256042686855083e-05
1724,ISIC_0025204,0.00010840583483903974
1725,ISIC_0025205,5.420292366158055e-06
1726,ISIC_0025206,3.577750135775764e-06
1727,ISIC_0025207,3.738131684247888e-05
1728,ISIC_0025208,2.8831335794272747e-06
1729,ISIC_0025210,4.015030420319965e-05
1730,ISIC_0025211,3.419741680944071e-06
1731,ISIC_0025212,1.3550728522802442e-05
1732,ISIC_0025213,1.1292274099988744e-05
1733,ISIC_0025214,6.302663359166681e-06
1734,ISIC_0025215,3.613526665773281e-06
1735,ISIC_0025216,2.986386535906956e-06
1736,ISIC_0025217,1.3722257441132014e-05
1737,ISIC_0025218,9.679090156937402e-06
1738,ISIC_0025220,4.07540658528033e-06
1739,ISIC_0025221,1.9018564827774138e-05
1740,ISIC_0025224,9.855075934176064e-06
1741,ISIC_0025225,1.2753626841020122e-05
1742,ISIC_0025226,2.6440443811100085e-05
1743,ISIC_0025227,4.1694544667266277e-05
1744,ISIC_0025228,1.2753626841020122e-05
1745,ISIC_0025229,6.61011113332107e-06
1746,ISIC_0025230,3.5542893715015817e-06
1747,ISIC_0025231,4.336233522922853e-05
1748,ISIC_0025232,4.01503082173627e-05
1749,ISIC_0025233,2.7101454116643696e-05
1750,ISIC_0025236,6.376813093321501e-05
1751,ISIC_0025237,2.6505091638399833e-06
1752,ISIC_0025239,4.927536884651542e-05
1753,ISIC_0025240,7.580827143263708e-06
1754,ISIC_0025241,0.00010840583483903974
1755,ISIC_0025242,6.610112162037194e-06
1756,ISIC_0025243,8.338907671556643e-06
1757,ISIC_0025245,2.9298867096922915e-05
1758,ISIC_0025246,1.2318844854740117e-05
1759,ISIC_0025251,4.169455348063751e-05
1760,ISIC_0025252,6.6506623475334914e-06
1761,ISIC_0025253,9.033819092833803e-05
1762,ISIC_0025254,1.4850114014530105e-05
1763,ISIC_0025255,8.338908721393758e-05
1764,ISIC_0025256,0.0001806763433291239
1765,ISIC_0025257,9.033819333929775e-05
1766,ISIC_0025258,1.8067637097744252e-05
1767,ISIC_0025259,6.775363840954046e-05
1768,ISIC_0025261,4.01502983816189e-05
1769,ISIC_0025262,1.7771445779238613e-06
1770,ISIC_0025263,2.587251583841951e-06
1771,ISIC_0025267,6.993924662182274e-06
1772,ISIC_0025269,9.855075934176064e-06
1773,ISIC_0025270,4.406740388624706e-06
1774,ISIC_0025271,1.8250139419661382e-06
1775,ISIC_0025272,5.162182027926929e-06
1776,ISIC_0025273,8.212563478470554e-06
1777,ISIC_0025274,2.1681161927224218e-05
1778,ISIC_0025278,3.542674513317639e-06
1779,ISIC_0025279,3.542674513317639e-06
1780,ISIC_0025280,6.61011113332107e-06
1781,ISIC_0025281,2.9619072900209174e-06
1782,ISIC_0025282,1.430155970797698e-06
1783,ISIC_0025283,3.542674513317639e-06
1784,ISIC_0025284,2.125604426214578e-06
1785,ISIC_0025287,3.942029787310263e-06
1786,ISIC_0025288,1.3550728522802442e-05
1787,ISIC_0025289,0.00012045090249349576
1788,ISIC_0025290,1.8467774060853263e-06
1789,ISIC_0025291,9.186935423109831e-06
1790,ISIC_0025293,1.8188894628359827e-06
1791,ISIC_0025294,5.420292366158055e-06
1792,ISIC_0025295,5.3401877988002565e-06
1793,ISIC_0025296,2.1681161752904238e-05
1794,ISIC_0025298,0.00013550729470892747
1795,ISIC_0025300,4.353648193378702e-06
1796,ISIC_0025304,6.376813093321501e-05
1797,ISIC_0025305,5.4202918062956095e-05
1798,ISIC_0025306,4.336233522922853e-05
1799,ISIC_0025307,2.779636867280811e-05
1800,ISIC_0025308,1.459028443531708e-06
1801,ISIC_0025309,4.251208611062221e-06
1802,ISIC_0025310,2.8527856793964258e-05
1803,ISIC_0025311,9.033819342597175e-05
1804,ISIC_0025315,3.857858822415089e-06
1805,ISIC_0025318,2.8527841801239843e-05
1806,ISIC_0025320,1.1292272411732995e-05
