isic_id,hair_density,high_hair_density
ISIC_0035522,0.0134694444444444,0
ISIC_0035523,0.0554388888888888,1
ISIC_0035524,0.0001333333333333,0
ISIC_0035525,0.0230361111111111,1
ISIC_0035526,0.0023111111111111,0
ISIC_0035527,0.0005833333333333,0
ISIC_0035528,0.0012,0
ISIC_0035529,0.0355472222222222,1
ISIC_0035530,0.0001916666666666,0
ISIC_0035531,0.0880833333333333,1
ISIC_0035532,0.0253722222222222,1
ISIC_0035534,0.0001638888888888,0
ISIC_0035535,0.0025666666666666,0
ISIC_0035536,0.0008527777777777,0
ISIC_0035537,0.0015305555555555,0
ISIC_0035539,0.0016611111111111,0
ISIC_0035540,0.00025,0
ISIC_0035541,0.0004194444444444,0
ISIC_0035542,0.0010805555555555,0
ISIC_0035543,0.002,0
ISIC_0035544,0.0019333333333333,0
ISIC_0035545,0.0017166666666666,0
ISIC_0035546,0.00055,0
ISIC_0035548,0.0015138888888888,0
ISIC_0035550,0.0617277777777777,1
ISIC_0035551,0.0005611111111111,0
ISIC_0035554,8.055555555555556e-05,0
ISIC_0035555,0.0087361111111111,0
ISIC_0035557,0.0035166666666666,0
ISIC_0035558,0.0146,0
ISIC_0035559,0.0004416666666666,0
ISIC_0035560,0.0009666666666666,0
ISIC_0035561,0.0225138888888888,1
ISIC_0035562,0.0108055555555555,0
ISIC_0035563,0.0007861111111111,0
ISIC_0035565,0.0019972222222222,0
ISIC_0035566,0.0003944444444444,0
ISIC_0035567,0.0003638888888888,0
ISIC_0035568,0.0002944444444444,0
ISIC_0035569,0.0001083333333333,0
ISIC_0035571,0.0012083333333333,0
ISIC_0035572,0.0023333333333333,0
ISIC_0035573,0.0027222222222222,0
ISIC_0035574,0.0040777777777777,0
ISIC_0035575,0.000525,0
ISIC_0035576,0.0003194444444444,0
ISIC_0035577,0.0017888888888888,0
ISIC_0035578,0.0346027777777777,1
ISIC_0035579,0.0078138888888888,0
ISIC_0035580,7.777777777777778e-05,0
ISIC_0035581,0.0035388888888888,0
ISIC_0035582,0.0135972222222222,0
ISIC_0035583,0.0019194444444444,0
ISIC_0035587,2.777777777777778e-06,0
ISIC_0035591,0.0001,0
ISIC_0035592,0.0001222222222222,0
ISIC_0035596,0.0003416666666666,0
ISIC_0035597,0.0016722222222222,0
ISIC_0035598,0.0006,0
ISIC_0035600,0.0083277777777777,0
ISIC_0035601,0.0116583333333333,0
ISIC_0035602,0.0180444444444444,0
ISIC_0035604,0.0058777777777777,0
ISIC_0035605,0.0051111111111111,0
ISIC_0035606,0.0230611111111111,1
ISIC_0035609,0.0005972222222222,0
ISIC_0035610,0.0175777777777777,0
ISIC_0035611,0.0042388888888888,0
ISIC_0035614,0.001075,0
ISIC_0035615,0.00805,0
ISIC_0035616,0.0011638888888888,0
ISIC_0035617,8.61111111111111e-05,0
ISIC_0035618,0.0001666666666666,0
ISIC_0035621,0.0014305555555555,0
ISIC_0035623,0.0172444444444444,0
ISIC_0035628,6.944444444444444e-05,0
ISIC_0035629,0.0070611111111111,0
ISIC_0035632,0.0285527777777777,1
ISIC_0035636,0.0031833333333333,0
ISIC_0035637,0.0047,0
ISIC_0035638,0.0001722222222222,0
ISIC_0035639,0.0532166666666666,1
ISIC_0035640,0.003025,0
ISIC_0035641,0.0035111111111111,0
ISIC_0035644,0.0006083333333333,0
ISIC_0035646,0.0111888888888888,0
ISIC_0035647,0.0,0
ISIC_0035648,0.0016138888888888,0
ISIC_0035649,0.0241638888888888,1
ISIC_0035651,0.0040805555555555,0
ISIC_0035652,0.0062083333333333,0
ISIC_0035653,0.0184666666666666,0
ISIC_0035654,0.0203638888888888,0
ISIC_0035656,0.0023361111111111,0
ISIC_0035657,0.0031361111111111,0
ISIC_0035659,0.0241055555555555,1
ISIC_0035662,0.1371583333333333,1
ISIC_0035663,0.0347638888888888,1
ISIC_0035665,0.0004638888888888,0
ISIC_0035666,0.00725,0
ISIC_0035668,0.0360611111111111,1
ISIC_0035670,0.00265,0
ISIC_0035671,0.0080472222222222,0
ISIC_0035672,0.0039638888888888,0
ISIC_0035673,0.0007,0
ISIC_0035674,2.2222222222222223e-05,0
ISIC_0035678,0.0045805555555555,0
ISIC_0035680,0.0010944444444444,0
ISIC_0035681,0.0005416666666666,0
ISIC_0035682,0.0010916666666666,0
ISIC_0035684,0.0017388888888888,0
ISIC_0035686,0.0599694444444444,1
ISIC_0035687,0.0014777777777777,0
ISIC_0035688,0.1526166666666666,1
ISIC_0035689,0.001375,0
ISIC_0035690,0.0065666666666666,0
ISIC_0035693,0.0039555555555555,0
ISIC_0035696,0.0350638888888888,0
ISIC_0035697,0.0003416666666666,0
ISIC_0035698,0.0016,0
ISIC_0035699,0.0055694444444444,0
ISIC_0035700,0.00175,0
ISIC_0035702,0.001275,0
ISIC_0035703,0.0019666666666666,0
ISIC_0035704,0.0048805555555555,0
ISIC_0035705,0.0028638888888888,0
ISIC_0035706,0.0006083333333333,0
ISIC_0035707,0.1241972222222222,1
ISIC_0035708,0.0108388888888888,0
ISIC_0035709,0.0038611111111111,0
ISIC_0035710,0.0010194444444444,0
ISIC_0035711,0.0035138888888888,0
ISIC_0035712,0.0327055555555555,1
ISIC_0035713,0.0450638888888888,1
ISIC_0035714,0.0016555555555555,0
ISIC_0035716,0.0056861111111111,0
ISIC_0035717,0.0213472222222222,0
ISIC_0035719,0.0058555555555555,0
ISIC_0035720,0.0165805555555555,0
ISIC_0035721,0.0074888888888888,0
ISIC_0035722,0.0026861111111111,0
ISIC_0035725,0.0005055555555555,0
ISIC_0035726,0.0004083333333333,0
ISIC_0035727,0.0017555555555555,0
ISIC_0035728,0.157025,1
ISIC_0035731,0.0032333333333333,0
ISIC_0035732,0.0022388888888888,0
ISIC_0035734,0.0145472222222222,0
ISIC_0035736,0.0163388888888888,0
ISIC_0035738,0.0010305555555555,0
ISIC_0035740,0.0007055555555555,0
ISIC_0035742,0.0015361111111111,0
ISIC_0035743,0.0539222222222222,1
ISIC_0035745,0.0235194444444444,1
ISIC_0035746,0.0095694444444444,0
ISIC_0035747,0.0008527777777777,0
ISIC_0035748,0.014175,0
ISIC_0035749,0.0049944444444444,0
ISIC_0035756,0.0130944444444444,0
ISIC_0035757,0.1187472222222222,1
ISIC_0035758,0.0029361111111111,0
ISIC_0035760,0.0028444444444444,0
ISIC_0035762,0.0013166666666666,0
ISIC_0035764,0.0101861111111111,0
ISIC_0035766,0.0013833333333333,0
ISIC_0035767,0.0043805555555555,0
ISIC_0035769,0.0021,0
ISIC_0035770,0.0297055555555555,1
ISIC_0035771,0.0224083333333333,0
ISIC_0035773,0.0031444444444444,0
ISIC_0035774,2.777777777777778e-05,0
ISIC_0035775,0.0030083333333333,0
ISIC_0035777,0.0001444444444444,0
ISIC_0035779,0.0098916666666666,0
ISIC_0035780,0.0146083333333333,0
ISIC_0035781,0.0176388888888888,0
ISIC_0035782,0.0237472222222222,1
ISIC_0035783,0.0040444444444444,0
ISIC_0035784,0.0139944444444444,0
ISIC_0035785,0.0003833333333333,0
ISIC_0035786,0.0003888888888888,0
ISIC_0035788,0.0011111111111111,0
ISIC_0035789,0.0307583333333333,0
ISIC_0035791,0.0010861111111111,0
ISIC_0035792,8.61111111111111e-05,0
ISIC_0035793,0.02115,0
ISIC_0035794,0.0055722222222222,0
ISIC_0035795,0.0922611111111111,1
ISIC_0035796,0.0075472222222222,0
ISIC_0035797,0.00055,0
ISIC_0035798,0.0130805555555555,0
ISIC_0035800,0.0144777777777777,0
ISIC_0035801,0.0201638888888888,1
ISIC_0035803,0.0314666666666666,1
ISIC_0035804,0.0005111111111111,0
ISIC_0035806,0.0010583333333333,0
ISIC_0035808,0.0487472222222222,1
ISIC_0035809,0.0094583333333333,0
ISIC_0035811,0.0073138888888888,0
ISIC_0035812,0.0010722222222222,0
ISIC_0035813,0.0292083333333333,0
ISIC_0035815,0.0021611111111111,0
ISIC_0035816,0.0247944444444444,1
ISIC_0035817,0.0076833333333333,0
ISIC_0035819,0.01625,0
ISIC_0035820,0.0482611111111111,0
ISIC_0035822,0.0023277777777777,0
ISIC_0035823,0.0011166666666666,0
ISIC_0035825,0.0051972222222222,0
ISIC_0035826,0.0245138888888888,0
ISIC_0035827,0.0168805555555555,0
ISIC_0035828,0.000325,0
ISIC_0035830,0.0152194444444444,0
ISIC_0035832,0.0026,0
ISIC_0035835,0.0095,0
ISIC_0035836,0.0043277777777777,0
ISIC_0035837,0.0112638888888888,0
ISIC_0035838,0.0059833333333333,0
ISIC_0035839,0.0031583333333333,0
ISIC_0035840,0.00525,0
ISIC_0035841,0.0009083333333333,0
ISIC_0035843,0.0003638888888888,0
ISIC_0035845,0.0154805555555555,0
ISIC_0035846,0.0064583333333333,0
ISIC_0035849,0.0021527777777777,0
ISIC_0035850,0.0005638888888888,0
ISIC_0035851,0.0052472222222222,0
ISIC_0035853,0.0025611111111111,0
ISIC_0035854,0.0009638888888888,0
ISIC_0035856,0.0065388888888888,0
ISIC_0035857,0.0004777777777777,0
ISIC_0035858,0.00595,0
ISIC_0035859,0.0037777777777777,0
ISIC_0035860,0.0134222222222222,0
ISIC_0035861,0.0012166666666666,0
ISIC_0035862,0.0030416666666666,0
ISIC_0035864,0.0004833333333333,0
ISIC_0035867,0.000725,0
ISIC_0035868,0.0047666666666666,0
ISIC_0035869,0.0108861111111111,0
ISIC_0035870,0.0039694444444444,0
ISIC_0035872,0.0017388888888888,0
ISIC_0035874,0.0131666666666666,0
ISIC_0035875,0.012425,0
ISIC_0035877,0.0029694444444444,0
ISIC_0035879,0.0056555555555555,0
ISIC_0035880,0.0052611111111111,0
ISIC_0035883,0.0186166666666666,0
ISIC_0035884,0.0138611111111111,0
ISIC_0035885,0.0068361111111111,0
ISIC_0035886,0.0092138888888888,0
ISIC_0035887,0.0096861111111111,0
ISIC_0035888,0.0088027777777777,0
ISIC_0035889,0.0032527777777777,0
ISIC_0035891,0.0017638888888888,0
ISIC_0035892,0.0046944444444444,0
ISIC_0035893,0.0036027777777777,0
ISIC_0035894,0.0357472222222222,0
ISIC_0035895,0.0106944444444444,0
ISIC_0035896,0.0298444444444444,0
ISIC_0035897,0.0228361111111111,1
ISIC_0035898,0.0012083333333333,0
ISIC_0035900,0.0155888888888888,0
ISIC_0035902,0.0152055555555555,0
ISIC_0035903,0.0013444444444444,0
ISIC_0035906,0.0141138888888888,0
ISIC_0035907,0.0001666666666666,0
ISIC_0035909,0.0031333333333333,0
ISIC_0035911,0.0187888888888888,0
ISIC_0035912,0.0028916666666666,0
ISIC_0035913,0.0023777777777777,0
ISIC_0035914,0.0347527777777777,0
ISIC_0035916,0.0017888888888888,0
ISIC_0035920,0.0168222222222222,0
ISIC_0035921,0.0027583333333333,0
ISIC_0035922,0.0339111111111111,0
ISIC_0035923,0.0089833333333333,0
ISIC_0035924,0.0079333333333333,0
ISIC_0035927,0.0015722222222222,0
ISIC_0035928,0.0098611111111111,0
ISIC_0035929,0.0017305555555555,0
ISIC_0035930,0.0141722222222222,0
ISIC_0035934,0.0196277777777777,0
ISIC_0035935,0.0101027777777777,0
ISIC_0035936,0.0032361111111111,0
ISIC_0035938,0.0003416666666666,0
ISIC_0035939,0.0029444444444444,0
ISIC_0035941,0.0003305555555555,0
ISIC_0035943,0.02945,1
ISIC_0035945,0.0564194444444444,1
ISIC_0035947,0.0128333333333333,0
ISIC_0035948,0.0027416666666666,0
ISIC_0035951,0.0006138888888888,0
ISIC_0035954,0.0084611111111111,0
ISIC_0035956,0.0180055555555555,0
ISIC_0035958,0.0051055555555555,0
ISIC_0035961,0.0,0
ISIC_0035962,0.0064805555555555,0
ISIC_0035963,0.0031527777777777,0
ISIC_0035964,0.0028333333333333,0
ISIC_0035965,0.0119444444444444,0
ISIC_0035966,0.0014805555555555,0
ISIC_0035967,0.0011583333333333,0
ISIC_0035968,0.0090583333333333,0
ISIC_0035969,0.0054555555555555,0
ISIC_0035970,0.0008833333333333,0
ISIC_0035971,0.0023027777777777,0
ISIC_0035972,0.0170027777777777,0
ISIC_0035973,0.0020805555555555,0
ISIC_0035974,0.0019527777777777,0
ISIC_0035975,0.0013888888888888,0
ISIC_0035978,0.0024222222222222,0
ISIC_0035979,0.0017611111111111,0
ISIC_0035980,0.0010027777777777,0
ISIC_0035981,0.0506944444444444,0
ISIC_0035983,0.0292777777777777,0
ISIC_0035984,0.0193083333333333,0
ISIC_0035985,0.0,0
ISIC_0035986,0.0082722222222222,0
ISIC_0035987,0.0280444444444444,1
ISIC_0035988,0.0891666666666666,1
ISIC_0035989,0.0297527777777777,1
ISIC_0035990,0.0119305555555555,0
ISIC_0035991,0.0160888888888888,0
ISIC_0035992,0.0040305555555555,0
ISIC_0035994,0.0082861111111111,0
ISIC_0035995,0.0156694444444444,0
ISIC_0035997,0.0084138888888888,0
ISIC_0035998,0.1150888888888889,1
ISIC_0035999,0.000725,0
ISIC_0036001,0.0015361111111111,0
ISIC_0036005,0.0024888888888888,0
ISIC_0036010,0.0011277777777777,0
ISIC_0036012,0.0133527777777777,0
ISIC_0036013,0.0116027777777777,0
ISIC_0036014,0.0006166666666666,0
ISIC_0036017,0.0195944444444444,0
ISIC_0036020,0.0004222222222222,0
ISIC_0036024,0.0126555555555555,0
ISIC_0036026,0.0117833333333333,0
ISIC_0036027,0.0304305555555555,1
ISIC_0036028,0.0205,0
ISIC_0036029,0.0109805555555555,0
ISIC_0036030,0.0005555555555555,0
ISIC_0036033,0.0040888888888888,0
ISIC_0036034,0.0108083333333333,0
ISIC_0036036,0.0826305555555555,1
ISIC_0036037,0.0116305555555555,0
ISIC_0036038,0.0051694444444444,0
ISIC_0036039,0.0055666666666666,0
ISIC_0036040,0.04075,1
ISIC_0036041,5e-05,0
ISIC_0036042,0.0022305555555555,0
ISIC_0036044,0.0023,0
ISIC_0036045,0.0057583333333333,0
ISIC_0036046,0.0095333333333333,0
ISIC_0036047,0.0041555555555555,0
ISIC_0036048,0.0891888888888888,1
ISIC_0036049,0.0021805555555555,0
ISIC_0036051,0.0015694444444444,0
ISIC_0036052,0.0031527777777777,0
ISIC_0036054,0.0091388888888888,0
ISIC_0036055,0.0077777777777777,0
ISIC_0036056,0.0182833333333333,0
ISIC_0036057,0.0019083333333333,0
ISIC_0036058,0.0012083333333333,0
ISIC_0036059,0.0024416666666666,0
ISIC_0036061,0.0444972222222222,1
